Product,Store,EstimatedSales
Item_6766,Store_234,4
Item_6766,Store_236,6
Item_6766,Store_242,19
Item_6766,Store_243,1
Item_6766,Store_244,13
Item_6766,Store_250,4
Item_6766,Store_251,1
Item_6766,Store_252,25
Item_6766,Store_253,5
Item_6766,Store_258,4
Item_6766,Store_260,7
Item_6766,Store_261,13
Item_6766,Store_265,8
Item_6766,Store_266,1
Item_6766,Store_267,2
Item_6766,Store_268,12
Item_6766,Store_273,17
Item_6766,Store_275,5
Item_6766,Store_276,8
Item_6766,Store_281,8
Item_6766,Store_283,1
Item_6766,Store_284,6
Item_6766,Store_285,7
Item_6766,Store_291,9
Item_6766,Store_294,4
Item_6766,Store_3,2
Item_6766,Store_306,10
Item_6766,Store_311,12
Item_6766,Store_312,6
Item_6766,Store_318,1
Item_6766,Store_319,17
Item_6766,Store_8,1
Item_6766,Store_23,2
Item_6766,Store_24,1
Item_6767,Store_312,1
Item_677,Store_291,1
Item_677,Store_312,1
Item_677,Store_4,1
Item_6770,Store_290,1
Item_6771,Store_318,1
Item_6772,Store_266,1
Item_6773,Store_266,1
Item_6776,Store_241,1
Item_6776,Store_242,1
Item_6776,Store_253,2
Item_6776,Store_265,1
Item_6776,Store_266,1
Item_6776,Store_268,1
Item_6776,Store_273,2
Item_6776,Store_275,1
Item_6776,Store_290,2
Item_6776,Store_292,1
Item_6776,Store_311,1
Item_6776,Store_8,2
Item_678,Store_242,1
Item_678,Store_251,1
Item_678,Store_252,2
Item_678,Store_260,1
Item_678,Store_273,1
Item_678,Store_275,1
Item_678,Store_294,1
Item_678,Store_313,1
Item_678,Store_4,1
Item_678,Store_24,1
Item_6789,Store_252,1
Item_679,Store_234,2
Item_679,Store_252,3
Item_679,Store_268,1
Item_679,Store_282,1
Item_679,Store_289,1
Item_679,Store_294,2
Item_679,Store_304,1
Item_6790,Store_282,1
Item_6791,Store_272,1
Item_6792,Store_305,1
Item_6793,Store_261,1
Item_6794,Store_234,1
Item_6794,Store_236,1
Item_6794,Store_241,1
Item_6794,Store_243,4
Item_6794,Store_244,3
Item_6794,Store_251,4
Item_6794,Store_252,10
Item_6794,Store_265,3
Item_6794,Store_267,1
Item_6794,Store_268,3
Item_6794,Store_274,1
Item_6794,Store_275,3
Item_6794,Store_276,1
Item_6794,Store_3,1
Item_6794,Store_304,8
Item_6794,Store_305,1
Item_6794,Store_312,1
Item_6794,Store_319,10
Item_6795,Store_274,1
Item_6795,Store_24,1
Item_680,Store_236,3
Item_680,Store_252,5
Item_680,Store_276,1
Item_680,Store_4,1
Item_6838,Store_291,1
Item_684,Store_236,1
Item_684,Store_244,1
Item_684,Store_261,1
Item_684,Store_265,1
Item_684,Store_266,1
Item_6845,Store_235,1
Item_6845,Store_252,1
Item_6845,Store_285,1
Item_6845,Store_306,1
Item_6846,Store_289,2
Item_6855,Store_319,1
Item_686,Store_236,2
Item_686,Store_243,1
Item_686,Store_244,1
Item_686,Store_252,2
Item_686,Store_253,1
Item_686,Store_260,1
Item_686,Store_261,2
Item_686,Store_265,1
Item_686,Store_266,1
Item_686,Store_267,1
Item_686,Store_274,1
Item_686,Store_275,1
Item_686,Store_276,1
Item_686,Store_281,1
Item_686,Store_283,1
Item_686,Store_292,1
Item_686,Store_294,1
Item_686,Store_312,1
Item_686,Store_319,1
Item_686,Store_4,2
Item_6865,Store_233,2
Item_6865,Store_241,1
Item_6865,Store_253,1
Item_6865,Store_259,1
Item_6865,Store_260,2
Item_6865,Store_265,1
Item_6865,Store_284,1
Item_6865,Store_290,1
Item_6865,Store_318,1
Item_6866,Store_232,1
Item_6866,Store_250,1
Item_6866,Store_252,1
Item_6866,Store_258,1
Item_6866,Store_260,1
Item_6866,Store_265,1
Item_6866,Store_266,2
Item_6866,Store_276,1
Item_6866,Store_284,1
Item_6866,Store_289,1
Item_6866,Store_3,1
Item_6866,Store_23,1
Item_6866,Store_24,1
Item_6868,Store_236,1
Item_687,Store_236,1
Item_687,Store_252,1
Item_687,Store_268,1
Item_687,Store_273,1
Item_687,Store_290,1
Item_687,Store_294,2
Item_687,Store_319,1
Item_687,Store_4,1
Item_687,Store_8,1
Item_6877,Store_292,1
Item_688,Store_252,1
Item_688,Store_290,1
Item_688,Store_313,1
Item_688,Store_319,2
Item_6881,Store_292,1
Item_6883,Store_291,1
Item_6888,Store_236,2
Item_6888,Store_306,1
Item_689,Store_312,1
Item_6890,Store_266,2
Item_6895,Store_242,1
Item_6895,Store_319,1
Item_6896,Store_233,1
Item_6896,Store_261,1
Item_6896,Store_3,1
Item_6897,Store_232,1
Item_6897,Store_242,1
Item_6897,Store_260,1
Item_6897,Store_261,1
Item_6897,Store_285,1
Item_6898,Store_258,1
Item_6898,Store_267,1
Item_6899,Store_232,1
Item_6899,Store_233,2
Item_6899,Store_243,1
Item_6899,Store_244,1
Item_6899,Store_251,2
Item_6899,Store_252,1
Item_6899,Store_253,1
Item_6899,Store_258,1
Item_6899,Store_261,1
Item_6899,Store_266,1
Item_6899,Store_273,1
Item_6899,Store_275,1
Item_6899,Store_283,2
Item_6899,Store_285,2
Item_6899,Store_292,1
Item_6899,Store_294,1
Item_6899,Store_306,1
Item_6899,Store_318,1
Item_690,Store_265,1
Item_690,Store_307,1
Item_690,Store_312,1
Item_690,Store_319,1
Item_6900,Store_236,1
Item_6900,Store_243,1
Item_6900,Store_244,4
Item_6900,Store_251,9
Item_6900,Store_252,5
Item_6900,Store_253,1
Item_6900,Store_258,1
Item_6900,Store_260,2
Item_6900,Store_261,1
Item_6900,Store_265,1
Item_6900,Store_266,5
Item_6900,Store_273,1
Item_6900,Store_281,1
Item_6900,Store_283,1
Item_6900,Store_284,1
Item_6900,Store_285,1
Item_6900,Store_290,1
Item_6900,Store_291,1
Item_6900,Store_294,2
Item_6900,Store_306,1
Item_6900,Store_311,2
Item_6900,Store_318,2
Item_6900,Store_319,3
Item_6901,Store_233,1
Item_6901,Store_241,1
Item_6901,Store_258,1
Item_6901,Store_259,1
Item_6901,Store_267,1
Item_6901,Store_268,1
Item_6901,Store_274,2
Item_6901,Store_275,1
Item_6901,Store_284,3
Item_6901,Store_291,1
Item_6901,Store_3,1
Item_6901,Store_319,2
Item_6901,Store_7,2
Item_6902,Store_234,1
Item_6902,Store_242,1
Item_6902,Store_244,1
Item_6902,Store_251,1
Item_6902,Store_252,2
Item_6902,Store_253,1
Item_6902,Store_260,2
Item_6902,Store_261,1
Item_6902,Store_265,3
Item_6902,Store_266,1
Item_6902,Store_275,1
Item_6902,Store_284,1
Item_6902,Store_285,3
Item_6902,Store_291,1
Item_6902,Store_292,2
Item_6902,Store_294,4
Item_6902,Store_305,2
Item_6902,Store_306,2
Item_6902,Store_311,3
Item_6902,Store_312,2
Item_6902,Store_318,1
Item_6902,Store_319,4
Item_6904,Store_236,1
Item_6904,Store_240,2
Item_6904,Store_242,2
Item_6904,Store_243,1
Item_6904,Store_253,1
Item_6904,Store_258,2
Item_6904,Store_260,3
Item_6904,Store_265,2
Item_6904,Store_266,4
Item_6904,Store_267,2
Item_6904,Store_268,5
Item_6904,Store_273,1
Item_6904,Store_274,3
Item_6904,Store_276,2
Item_6904,Store_281,1
Item_6904,Store_283,1
Item_6904,Store_284,2
Item_6904,Store_285,1
Item_6904,Store_289,2
Item_6904,Store_290,1
Item_6904,Store_292,3
Item_6904,Store_305,2
Item_6904,Store_306,2
Item_6904,Store_312,4
Item_6904,Store_318,2
Item_6904,Store_319,2
Item_6904,Store_7,1
Item_6905,Store_235,1
Item_6905,Store_253,2
Item_6905,Store_268,1
Item_6905,Store_272,1
Item_6905,Store_281,1
Item_6905,Store_289,1
Item_6905,Store_291,1
Item_6905,Store_294,1
Item_6905,Store_3,2
Item_6905,Store_305,1
Item_6905,Store_318,3
Item_6905,Store_319,1
Item_6905,Store_23,2
Item_6907,Store_276,1
Item_6907,Store_25,1
Item_6908,Store_244,1
Item_6908,Store_253,1
Item_6908,Store_267,1
Item_6908,Store_274,1
Item_6908,Store_283,1
Item_6908,Store_294,1
Item_691,Store_253,1
Item_691,Store_319,2
Item_6914,Store_251,1
Item_6914,Store_265,1
Item_6914,Store_268,1
Item_6914,Store_283,1
Item_6914,Store_318,2
Item_6915,Store_253,2
Item_6915,Store_257,1
Item_6915,Store_274,1
Item_6915,Store_282,1
Item_6915,Store_294,1
Item_6915,Store_318,1
Item_6916,Store_234,1
Item_6916,Store_236,1
Item_6916,Store_253,1
Item_6916,Store_291,1
Item_6918,Store_319,1
Item_6919,Store_243,1
Item_6919,Store_258,1
Item_6919,Store_273,1
Item_6919,Store_275,1
Item_6919,Store_3,1
Item_692,Store_266,1
Item_692,Store_269,1
Item_692,Store_8,1
Item_692,Store_25,3
Item_6920,Store_243,1
Item_6920,Store_244,1
Item_6920,Store_268,1
Item_6920,Store_273,1
Item_6920,Store_291,1
Item_6920,Store_312,1
Item_6920,Store_319,1
Item_6921,Store_233,1
Item_6921,Store_241,1
Item_6921,Store_243,1
Item_6921,Store_251,1
Item_6921,Store_252,1
Item_6921,Store_253,1
Item_6921,Store_259,2
Item_6921,Store_267,1
Item_6921,Store_268,2
Item_6921,Store_276,1
Item_6921,Store_285,4
Item_6921,Store_3,3
Item_6922,Store_175,1
Item_6922,Store_240,2
Item_6922,Store_243,1
Item_6922,Store_251,1
Item_6922,Store_253,1
Item_6922,Store_258,2
Item_6922,Store_265,1
Item_6922,Store_273,1
Item_6922,Store_289,1
Item_6922,Store_312,1
Item_6923,Store_273,1
Item_6923,Store_275,1
Item_6923,Store_291,1
Item_6924,Store_261,1
Item_6924,Store_268,2
Item_6924,Store_274,1
Item_6925,Store_251,1
Item_6925,Store_260,1
Item_6925,Store_265,1
Item_6925,Store_276,1
Item_6925,Store_3,1
Item_6926,Store_233,2
Item_6926,Store_242,1
Item_6926,Store_252,1
Item_6926,Store_253,1
Item_6926,Store_260,1
Item_6926,Store_266,1
Item_6926,Store_267,1
Item_6926,Store_291,1
Item_6926,Store_7,1
Item_6927,Store_244,1
Item_6929,Store_291,1
Item_693,Store_265,1
Item_693,Store_267,1
Item_693,Store_284,1
Item_693,Store_4,1
Item_693,Store_8,1
Item_6930,Store_235,1
Item_694,Store_284,2
Item_6941,Store_236,1
Item_6941,Store_252,1
Item_6941,Store_253,1
Item_6941,Store_258,1
Item_6941,Store_261,1
Item_6941,Store_266,2
Item_6941,Store_274,1
Item_6941,Store_285,2
Item_6941,Store_292,1
Item_6941,Store_294,1
Item_6941,Store_311,1
Item_6941,Store_319,1
Item_6941,Store_25,1
Item_6942,Store_235,2
Item_6942,Store_243,2
Item_6942,Store_252,1
Item_6942,Store_258,1
Item_6942,Store_260,1
Item_6942,Store_266,1
Item_6942,Store_273,1
Item_6942,Store_274,3
Item_6942,Store_275,2
Item_6942,Store_281,1
Item_6942,Store_290,1
Item_6942,Store_292,1
Item_6942,Store_294,1
Item_6942,Store_311,2
Item_6942,Store_319,1
Item_6943,Store_253,1
Item_6944,Store_305,1
Item_6945,Store_253,1
Item_6945,Store_305,1
Item_6945,Store_306,1
Item_6946,Store_253,1
Item_6946,Store_285,1
Item_6946,Store_306,1
Item_6948,Store_288,1
Item_6949,Store_284,1
Item_695,Store_243,1
Item_695,Store_251,1
Item_695,Store_265,1
Item_695,Store_283,1
Item_6950,Store_236,1
Item_6950,Store_266,1
Item_6950,Store_283,1
Item_6951,Store_244,1
Item_6951,Store_291,1
Item_6951,Store_294,1
Item_6952,Store_261,1
Item_6952,Store_285,1
Item_6953,Store_235,1
Item_6953,Store_244,1
Item_6953,Store_281,2
Item_6955,Store_233,1
Item_6955,Store_234,1
Item_6955,Store_236,1
Item_6955,Store_243,4
Item_6955,Store_258,1
Item_6955,Store_267,1
Item_6955,Store_268,6
Item_6955,Store_291,1
Item_6955,Store_318,2
Item_6955,Store_319,1
Item_6958,Store_234,1
Item_696,Store_237,1
Item_696,Store_244,2
Item_696,Store_250,1
Item_696,Store_267,2
Item_696,Store_295,1
Item_6961,Store_275,8
Item_6962,Store_240,3
Item_6962,Store_244,1
Item_6962,Store_252,2
Item_6962,Store_265,1
Item_6962,Store_275,3
Item_6962,Store_292,2
Item_6962,Store_294,2
Item_6962,Store_305,1
Item_6962,Store_306,1
Item_6962,Store_318,1
Item_6963,Store_240,1
Item_6963,Store_244,1
Item_6963,Store_252,4
Item_6963,Store_283,1
Item_6963,Store_306,1
Item_6963,Store_8,2
Item_6967,Store_236,1
Item_6967,Store_240,1
Item_6967,Store_243,1
Item_6967,Store_250,1
Item_6967,Store_251,1
Item_6967,Store_253,2
Item_6967,Store_260,1
Item_6967,Store_265,6
Item_6967,Store_266,1
Item_6967,Store_268,3
Item_6967,Store_283,1
Item_6967,Store_284,3
Item_6967,Store_306,1
Item_6967,Store_319,1
Item_6967,Store_7,1
Item_6967,Store_8,1
Item_6969,Store_232,1
Item_6969,Store_234,1
Item_6969,Store_242,2
Item_6969,Store_244,1
Item_6969,Store_253,1
Item_6969,Store_258,1
Item_6969,Store_261,1
Item_6969,Store_267,1
Item_6969,Store_272,2
Item_6969,Store_284,2
Item_6969,Store_291,1
Item_6969,Store_306,2
Item_6969,Store_312,2
Item_697,Store_243,4
Item_697,Store_250,1
Item_697,Store_253,1
Item_697,Store_267,1
Item_697,Store_289,4
Item_697,Store_290,1
Item_697,Store_294,2
Item_6970,Store_233,2
Item_6970,Store_234,4
Item_6970,Store_236,1
Item_6970,Store_241,1
Item_6970,Store_243,5
Item_6970,Store_251,1
Item_6970,Store_252,2
Item_6970,Store_253,3
Item_6970,Store_258,2
Item_6970,Store_260,1
Item_6970,Store_265,5
Item_6970,Store_266,1
Item_6970,Store_267,2
Item_6970,Store_274,2
Item_6970,Store_284,4
Item_6970,Store_294,1
Item_6970,Store_311,3
Item_6970,Store_319,4
Item_6970,Store_23,1
Item_6971,Store_234,2
Item_6971,Store_235,2
Item_6971,Store_236,1
Item_6971,Store_243,1
Item_6971,Store_244,1
Item_6971,Store_252,3
Item_6971,Store_261,1
Item_6971,Store_267,2
Item_6971,Store_274,1
Item_6971,Store_275,1
Item_6971,Store_283,1
Item_6971,Store_284,1
Item_6971,Store_291,2
Item_6971,Store_294,2
Item_6971,Store_305,2
Item_6971,Store_306,6
Item_6971,Store_312,1
Item_6971,Store_318,2
Item_6971,Store_319,2
Item_6971,Store_7,1
Item_6971,Store_8,1
Item_6972,Store_232,1
Item_6972,Store_243,2
Item_6972,Store_251,1
Item_6972,Store_261,2
Item_6972,Store_274,1
Item_6972,Store_285,2
Item_6972,Store_289,1
Item_6972,Store_292,2
Item_6972,Store_23,1
Item_6973,Store_234,1
Item_6973,Store_244,3
Item_6973,Store_253,1
Item_6973,Store_261,2
Item_6973,Store_266,1
Item_6973,Store_268,1
Item_6973,Store_284,2
Item_6973,Store_291,1
Item_6973,Store_312,1
Item_6974,Store_250,1
Item_6974,Store_253,2
Item_6974,Store_258,1
Item_6974,Store_261,3
Item_6974,Store_267,1
Item_6974,Store_283,1
Item_6974,Store_285,1
Item_6974,Store_291,1
Item_6974,Store_311,1
Item_6974,Store_312,2
Item_6974,Store_318,1
Item_698,Store_237,1
Item_698,Store_265,1
Item_698,Store_8,1
Item_6980,Store_292,1
Item_699,Store_234,1
Item_699,Store_260,1
Item_699,Store_276,1
Item_699,Store_284,1
Item_699,Store_294,1
Item_700,Store_236,1
Item_700,Store_251,1
Item_700,Store_258,1
Item_700,Store_265,1
Item_700,Store_284,1
Item_7008,Store_236,2
Item_7008,Store_243,1
Item_7008,Store_251,1
Item_7008,Store_252,1
Item_7008,Store_261,2
Item_7008,Store_265,1
Item_7008,Store_266,1
Item_7008,Store_268,1
Item_7008,Store_275,1
Item_7008,Store_276,1
Item_7008,Store_285,1
Item_7008,Store_319,2
Item_7008,Store_7,1
Item_7009,Store_234,1
Item_7009,Store_250,1
Item_7009,Store_253,1
Item_7009,Store_260,1
Item_7009,Store_261,1
Item_7009,Store_268,1
Item_7009,Store_273,1
Item_7009,Store_274,1
Item_7009,Store_275,1
Item_7009,Store_282,1
Item_7009,Store_284,1
Item_7009,Store_294,1
Item_7009,Store_3,1
Item_7009,Store_312,3
Item_7009,Store_319,2
Item_7009,Store_8,1
Item_7010,Store_234,1
Item_7010,Store_240,2
Item_7010,Store_258,1
Item_7010,Store_261,1
Item_7010,Store_267,1
Item_7010,Store_290,1
Item_7010,Store_306,2
Item_7010,Store_312,1
Item_7010,Store_318,1
Item_7010,Store_319,1
Item_7011,Store_234,2
Item_7011,Store_235,1
Item_7011,Store_236,4
Item_7011,Store_251,1
Item_7011,Store_252,1
Item_7011,Store_261,2
Item_7011,Store_265,1
Item_7011,Store_267,2
Item_7011,Store_274,1
Item_7011,Store_275,1
Item_7011,Store_276,2
Item_7011,Store_290,2
Item_7011,Store_3,1
Item_7011,Store_305,1
Item_7011,Store_306,1
Item_7011,Store_319,2
Item_7011,Store_8,2
Item_7012,Store_233,1
Item_7012,Store_234,1
Item_7012,Store_243,1
Item_7012,Store_250,1
Item_7012,Store_253,1
Item_7012,Store_265,1
Item_7012,Store_268,3
Item_7012,Store_273,2
Item_7012,Store_274,2
Item_7012,Store_275,2
Item_7012,Store_284,1
Item_7012,Store_285,1
Item_7012,Store_290,1
Item_7012,Store_294,1
Item_7012,Store_312,3
Item_7012,Store_317,1
Item_7012,Store_318,2
Item_7012,Store_319,3
Item_7012,Store_8,2
Item_7013,Store_175,1
Item_7013,Store_234,2
Item_7013,Store_240,2
Item_7013,Store_242,2
Item_7013,Store_258,1
Item_7013,Store_266,1
Item_7013,Store_275,3
Item_7013,Store_284,1
Item_7013,Store_285,1
Item_7013,Store_289,1
Item_7013,Store_290,1
Item_7013,Store_304,1
Item_7013,Store_312,2
Item_7013,Store_319,3
Item_7013,Store_8,1
Item_7014,Store_234,1
Item_7014,Store_236,1
Item_7014,Store_242,1
Item_7014,Store_243,1
Item_7014,Store_253,1
Item_7014,Store_260,1
Item_7014,Store_276,2
Item_7014,Store_306,1
Item_7014,Store_312,2
Item_7014,Store_318,2
Item_7014,Store_319,3
Item_7014,Store_23,1
Item_7014,Store_25,1
Item_7015,Store_242,1
Item_7015,Store_253,1
Item_7015,Store_273,1
Item_7015,Store_281,1
Item_7015,Store_283,1
Item_7015,Store_291,1
Item_7015,Store_312,1
Item_7015,Store_318,1
Item_7015,Store_319,2
Item_7015,Store_7,1
Item_7015,Store_8,3
Item_7015,Store_25,1
Item_7016,Store_234,1
Item_7016,Store_242,2
Item_7016,Store_251,1
Item_7016,Store_260,1
Item_7016,Store_273,1
Item_7016,Store_282,1
Item_7016,Store_289,1
Item_7016,Store_312,2
Item_7016,Store_319,2
Item_7016,Store_7,2
Item_7016,Store_25,1
Item_7017,Store_244,1
Item_7017,Store_253,1
Item_7018,Store_265,1
Item_7018,Store_267,1
Item_7018,Store_284,1
Item_7018,Store_289,1
Item_7018,Store_292,2
Item_7018,Store_294,1
Item_7018,Store_319,1
Item_7018,Store_24,1
Item_702,Store_234,2
Item_702,Store_242,1
Item_702,Store_243,2
Item_702,Store_250,1
Item_702,Store_252,3
Item_702,Store_267,1
Item_702,Store_268,1
Item_702,Store_281,1
Item_702,Store_284,3
Item_702,Store_292,1
Item_702,Store_312,2
Item_702,Store_319,1
Item_702,Store_4,1
Item_7020,Store_289,1
Item_7020,Store_312,1
Item_7020,Store_319,1
Item_7022,Store_265,1
Item_7023,Store_305,1
Item_7023,Store_312,1
Item_7025,Store_260,1
Item_7026,Store_294,1
Item_7027,Store_292,1
Item_7028,Store_244,1
Item_7028,Store_267,1
Item_7028,Store_276,1
Item_7029,Store_234,1
Item_7029,Store_253,1
Item_7029,Store_306,1
Item_7030,Store_265,1
Item_7033,Store_318,1
Item_7036,Store_243,4
Item_7036,Store_311,1
Item_7036,Store_318,1
Item_7037,Store_253,1
Item_7037,Store_268,1
Item_7037,Store_272,1
Item_7037,Store_306,2
Item_7037,Store_318,1
Item_7038,Store_318,1
Item_704,Store_234,1
Item_704,Store_237,1
Item_704,Store_251,2
Item_704,Store_260,3
Item_704,Store_267,1
Item_704,Store_269,1
Item_704,Store_273,2
Item_704,Store_274,2
Item_704,Store_275,1
Item_704,Store_284,1
Item_704,Store_291,1
Item_704,Store_292,1
Item_704,Store_294,2
Item_704,Store_3,1
Item_704,Store_307,3
Item_704,Store_312,1
Item_704,Store_319,1
Item_704,Store_4,4
Item_704,Store_23,1
Item_7045,Store_266,1
Item_7045,Store_273,1
Item_7047,Store_252,2
Item_7048,Store_266,1
Item_7048,Store_268,1
Item_7048,Store_311,1
Item_705,Store_250,1
Item_7051,Store_232,1
Item_7051,Store_234,1
Item_7051,Store_252,1
Item_7051,Store_290,2
Item_7051,Store_294,1
Item_7051,Store_318,1
Item_7051,Store_7,1
Item_7052,Store_236,1
Item_7052,Store_242,1
Item_7052,Store_243,3
Item_7052,Store_252,1
Item_7052,Store_253,2
Item_7052,Store_261,1
Item_7052,Store_268,1
Item_7052,Store_319,1
Item_7053,Store_236,2
Item_7053,Store_242,3
Item_7053,Store_244,1
Item_7053,Store_265,1
Item_7053,Store_268,2
Item_7053,Store_274,3
Item_7053,Store_294,1
Item_7053,Store_318,3
Item_7053,Store_7,1
Item_7054,Store_233,2
Item_7054,Store_265,1
Item_7054,Store_266,2
Item_7054,Store_289,3
Item_7054,Store_306,1
Item_7054,Store_318,2
Item_7054,Store_319,1
Item_7057,Store_243,1
Item_7057,Store_306,1
Item_7058,Store_232,1
Item_7058,Store_243,1
Item_7059,Store_243,1
Item_7059,Store_252,1
Item_706,Store_267,1
Item_706,Store_285,1
Item_706,Store_295,1
Item_7060,Store_260,1
Item_7060,Store_265,1
Item_7060,Store_267,1
Item_7060,Store_289,4
Item_7061,Store_234,1
Item_7061,Store_236,3
Item_7061,Store_241,2
Item_7061,Store_242,1
Item_7061,Store_244,2
Item_7061,Store_253,4
Item_7061,Store_258,2
Item_7061,Store_259,1
Item_7061,Store_261,1
Item_7061,Store_267,2
Item_7061,Store_268,1
Item_7061,Store_274,2
Item_7061,Store_284,2
Item_7061,Store_290,1
Item_7061,Store_291,2
Item_7061,Store_294,3
Item_7061,Store_319,1
Item_7061,Store_7,1
Item_7062,Store_234,1
Item_7062,Store_235,8
Item_7062,Store_243,2
Item_7062,Store_244,2
Item_7062,Store_250,2
Item_7062,Store_261,1
Item_7062,Store_268,1
Item_7062,Store_274,1
Item_7062,Store_283,1
Item_7062,Store_285,1
Item_7062,Store_290,1
Item_7062,Store_291,2
Item_7062,Store_294,2
Item_7062,Store_305,1
Item_7063,Store_252,1
Item_7063,Store_272,1
Item_7063,Store_290,1
Item_7063,Store_294,1
Item_7063,Store_318,1
Item_7064,Store_244,1
Item_7064,Store_281,1
Item_7064,Store_306,1
Item_7064,Store_318,1
Item_7064,Store_319,1
Item_7065,Store_291,2
Item_7065,Store_294,1
Item_7066,Store_242,1
Item_7066,Store_253,1
Item_7066,Store_285,2
Item_7066,Store_319,1
Item_7067,Store_236,1
Item_7067,Store_243,1
Item_7067,Store_260,1
Item_7067,Store_274,1
Item_7067,Store_318,2
Item_7067,Store_7,1
Item_7068,Store_243,1
Item_7068,Store_284,2
Item_7068,Store_306,1
Item_7069,Store_242,2
Item_7069,Store_244,3
Item_7069,Store_253,1
Item_7069,Store_261,2
Item_7069,Store_281,1
Item_7069,Store_7,1
Item_7070,Store_253,1
Item_7070,Store_266,1
Item_7070,Store_291,3
Item_7070,Store_318,2
Item_7070,Store_319,1
Item_7071,Store_266,1
Item_7071,Store_268,1
Item_7072,Store_306,1
Item_7074,Store_267,2
Item_7074,Store_274,1
Item_7075,Store_243,1
Item_7075,Store_284,1
Item_7075,Store_312,1
Item_7076,Store_242,1
Item_7078,Store_306,1
Item_7079,Store_253,1
Item_7079,Store_266,1
Item_7079,Store_284,1
Item_7079,Store_285,2
Item_708,Store_244,1
Item_708,Store_312,1
Item_708,Store_8,1
Item_7081,Store_234,1
Item_7081,Store_243,1
Item_7081,Store_284,1
Item_7081,Store_289,1
Item_7082,Store_244,2
Item_7087,Store_267,1
Item_709,Store_253,1
Item_709,Store_24,1
Item_7090,Store_236,1
Item_7090,Store_261,1
Item_7090,Store_274,1
Item_7090,Store_319,1
Item_7093,Store_319,1
Item_7094,Store_284,1
Item_7094,Store_294,1
Item_7095,Store_244,1
Item_7095,Store_261,1
Item_7096,Store_284,3
Item_7096,Store_294,1
Item_7097,Store_253,1
Item_7097,Store_319,2
Item_7098,Store_253,2
Item_7098,Store_261,1
Item_7098,Store_265,1
Item_7098,Store_267,1
Item_7098,Store_274,1
Item_7098,Store_281,1
Item_7098,Store_284,2
Item_7098,Store_292,1
Item_7098,Store_7,2
Item_7099,Store_234,1
Item_7099,Store_236,1
Item_7099,Store_253,1
Item_7099,Store_261,4
Item_7099,Store_267,1
Item_7099,Store_284,1
Item_710,Store_281,1
Item_710,Store_312,2
Item_710,Store_319,1
Item_7100,Store_234,1
Item_7100,Store_252,2
Item_7100,Store_261,1
Item_7100,Store_274,2
Item_7100,Store_281,1
Item_7100,Store_283,1
Item_7100,Store_292,1
Item_7100,Store_311,3
Item_7102,Store_261,1
Item_7102,Store_284,1
Item_7103,Store_253,1
Item_7104,Store_242,2
Item_7104,Store_253,1
Item_7104,Store_285,1
Item_7104,Store_319,1
Item_7105,Store_283,1
Item_7106,Store_236,3
Item_7106,Store_260,1
Item_7106,Store_261,1
Item_7106,Store_265,1
Item_7107,Store_236,1
Item_7107,Store_244,1
Item_7107,Store_266,1
Item_7107,Store_268,2
Item_7107,Store_319,1
Item_7108,Store_236,5
Item_7108,Store_242,1
Item_7108,Store_253,1
Item_7108,Store_260,1
Item_7108,Store_261,1
Item_7108,Store_274,2
Item_7108,Store_281,2
Item_7108,Store_288,1
Item_7108,Store_294,2
Item_7108,Store_306,1
Item_7108,Store_319,1
Item_7109,Store_236,4
Item_7109,Store_252,2
Item_7109,Store_268,4
Item_7109,Store_312,1
Item_711,Store_269,1
Item_711,Store_294,1
Item_7110,Store_236,4
Item_7110,Store_265,1
Item_7110,Store_266,1
Item_7110,Store_306,3
Item_7110,Store_318,1
Item_7111,Store_241,2
Item_7111,Store_242,1
Item_7111,Store_251,1
Item_7111,Store_261,1
Item_7111,Store_273,4
Item_7111,Store_283,2
Item_7111,Store_312,1
Item_7112,Store_236,1
Item_7112,Store_268,3
Item_7112,Store_285,1
Item_7112,Store_290,1
Item_7113,Store_236,1
Item_7113,Store_242,4
Item_7113,Store_243,1
Item_7113,Store_244,1
Item_7113,Store_252,6
Item_7113,Store_253,7
Item_7113,Store_260,2
Item_7113,Store_261,4
Item_7113,Store_265,6
Item_7113,Store_266,5
Item_7113,Store_267,7
Item_7113,Store_268,1
Item_7113,Store_274,3
Item_7113,Store_281,1
Item_7113,Store_283,1
Item_7113,Store_284,7
Item_7113,Store_285,1
Item_7113,Store_289,3
Item_7113,Store_294,1
Item_7113,Store_306,1
Item_7113,Store_319,2
Item_7113,Store_23,1
Item_7114,Store_242,1
Item_7114,Store_253,1
Item_7115,Store_236,3
Item_7116,Store_236,1
Item_7116,Store_253,1
Item_7116,Store_266,2
Item_7116,Store_284,1
Item_7117,Store_236,1
Item_7119,Store_319,1
Item_7120,Store_242,1
Item_7120,Store_260,1
Item_7120,Store_261,1
Item_7120,Store_265,3
Item_7120,Store_266,1
Item_7120,Store_267,2
Item_7120,Store_274,2
Item_7120,Store_281,1
Item_7120,Store_285,2
Item_7120,Store_290,2
Item_7120,Store_291,1
Item_7120,Store_306,1
Item_7120,Store_23,1
Item_7121,Store_268,1
Item_7121,Store_274,1
Item_7121,Store_281,1
Item_7122,Store_234,1
Item_7124,Store_242,2
Item_7124,Store_243,3
Item_7124,Store_252,1
Item_7124,Store_253,1
Item_7124,Store_261,5
Item_7124,Store_265,2
Item_7124,Store_266,1
